month,sector,num_new_house_transactions,price_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,area_new_house_available_for_sale,period_new_house_sell_through,area_pre_owned_house_transactions,amount_pre_owned_house_transactions,num_pre_owned_house_transactions,price_pre_owned_house_transactions,num_land_transactions,planned_building_area,transaction_amount,num_new_house_transactions_nearby_sectors,area_new_house_transactions_nearby_sectors,amount_new_house_transactions_nearby_sectors,price_new_house_transactions_nearby_sectors,num_pre_owned_house_transactions_nearby_sectors,amount_pre_owned_house_transactions_nearby_sectors,price_pre_owned_house_transactions_nearby_sectors,num_land_transactions_nearby_sectors,planned_building_area_nearby_sectors,transaction_amount_nearby_sectors,date,month_num,quarter,year,days_in_month,month_sin,month_cos,amount_new_house_transactions_lag_1,amount_new_house_transactions_lag_2,amount_new_house_transactions_lag_3,amount_new_house_transactions_lag_6,amount_new_house_transactions_lag_12,amount_new_house_transactions_rolling_mean_3,amount_new_house_transactions_rolling_std_3,amount_new_house_transactions_rolling_mean_6,amount_new_house_transactions_rolling_std_6,amount_new_house_transactions_rolling_mean_12,amount_new_house_transactions_rolling_std_12,price_change_1m,price_change_3m,price_change_6m,supply_demand_ratio,new_vs_preowned_price_ratio,local_vs_nearby_ratio,ewgm_pred
2023-12-01,sector 5,7,46532,3284.85,101,539.0,56401.0,84.17,,,,26007.370925000003,0.0,0.0,0.0,,,,,76.14285714,31433.70714,52445.70373,,,,2023-12-01,12,4,2023,31,-2.4492935982947064e-16,1.0,1461.79,2487.33,1993.03,2210.77,447.01,1980.7166666666662,512.8808697283745,3260.7899999999995,2148.3817841435907,2480.1208333333334,1822.1806238154145,-0.004982358601518189,-0.0438106197599869,-0.002871469592422793,67.375,,,2050.2956000910535
2024-01-01,sector 5,3,46701,1459.79,104,536.0,56088.0,112.34,,,,26007.370925000003,0.0,0.0,0.0,,,,,65.0,25539.94286,49684.46211,,,,2024-01-01,1,1,2024,31,0.49999999999999994,0.8660254037844387,3284.85,1461.79,2487.33,7218.54,1992.43,2411.3233333333333,913.9035512204416,3439.8033333333333,2087.2701643214914,2716.6074999999996,1715.350548134139,0.0036319092237599993,-0.0735582931619354,-0.13478212538906176,134.0,,,2050.2956000910535
2024-02-01,sector 5,1,54848,588.74,107,535.0,55981.0,143.45,,,,26007.370925000003,0.0,0.0,0.0,,,,,39.64285714,16672.71429,52334.70102,,,,2024-02-01,2,1,2024,29,0.8660254037844386,0.5000000000000001,1459.79,3284.85,1461.79,4193.28,446.74,2068.8099999999995,1053.1220067969334,2480.0116666666668,1086.0833704723893,2672.2208333333333,1742.4699709292415,0.17445022590522696,0.17284293809472895,-0.003796065895344869,267.5,,,2050.2956000910535
2024-03-01,sector 5,3,55035,1847.74,112,532.0,55645.0,147.24,,,,26007.370925000003,0.0,0.0,0.0,,,,,71.35714286,28622.02143,51452.67659,,,,2024-03-01,3,1,2024,31,1.0,6.123233995736766e-17,588.74,1459.79,3284.85,1993.03,2899.29,1777.793333333333,1375.898569311464,1879.255,935.3132243211355,2684.0541666666663,1726.3904726728556,0.003409422403733986,0.18273446230551027,0.13091813250041096,133.0,,,2050.2956000910535
2024-04-01,sector 5,5,55025,2712.24,99,744.0,80846.0,213.96,,,,26007.370925000003,0.0,0.0,0.0,,,,,68.64285714,28741.53571,52366.83195,,,,2024-04-01,4,2,2024,30,0.8660254037844387,-0.49999999999999983,1847.74,588.74,1459.79,2487.33,2897.34,1298.7566666666664,644.762786483008,1855.04,933.6577943979254,2596.4249999999997,1741.0971769835248,-0.00018170255292082604,0.17824029464037183,0.09157094963201007,124.0,,,2050.2956000910535
2024-05-01,sector 5,1,43355,500.49,115,745.0,80979.0,234.73,,,,26007.370925000003,0.0,0.0,0.0,,,,,58.57142857,23163.84286,50209.6055,,,,2024-05-01,5,2,2024,31,0.49999999999999994,-0.8660254037844387,2712.24,1847.74,588.74,1461.79,1513.9,1716.2399999999998,1067.8399926955349,1892.5249999999999,968.0035981079815,2581.0,1739.0075875781984,-0.21208541572012718,-0.20954273628938158,-0.07291778039131824,372.5,,,2050.2956000910535
2024-06-01,sector 5,13,45170,7173.01,122,733.0,79523.0,161.63,,,,26007.370925000003,0.0,0.0,0.0,,,,,77.35714286,26345.5,43829.8555,,,,2024-06-01,6,2,2024,30,1.2246467991473532e-16,-1.0,500.49,2712.24,1847.74,3284.85,2210.77,1686.823333333333,1114.6210772425457,1732.3083333333334,1121.0144824294937,2496.5491666666667,1818.3373378719477,0.041863683542843866,-0.1792495684564368,-0.029270179661308293,52.357142857142854,,,2050.2956000910535
2024-07-01,sector 5,3,45263,1575.97,116,730.0,79174.0,159.0,,,,26007.370925000003,0.0,0.0,0.0,,,,,84.0,28186.5,42381.61724,,,,2024-07-01,7,3,2024,31,-0.4999999999999998,-0.8660254037844388,7173.01,500.49,2712.24,1459.79,7218.54,3461.9133333333334,3398.8436809646505,2380.335,2488.1553401566384,2910.0691666666667,2258.428418293081,0.0020588886429044884,-0.17741026805997273,-0.030791631870837888,182.5,,,2050.2956000910535
2019-01-01,sector 50,261,20400,56227.67,106,2260.0,239638.0,4.88,541.0,1017.0,5.0,18798.52126,0.0,0.0,0.0,116.4,12979.6,26954.978,20767.18697,21.4,2845.62,12948.76229,0.0,0.0,0.0,2019-01-01,1,1,2019,31,0.49999999999999994,0.8660254037844387,,,,,,,,,,,,,,,8.625954198473282,1.0851340158009959,2.0859072521872513,18491.549950214896
2019-02-01,sector 50,314,19449,64583.64,106,2355.0,246568.0,4.84,223.0,392.0,3.0,17578.47534,0.0,0.0,0.0,80.4,8877.0,18319.358,20636.87958,26.0,5117.744,16015.97296,0.0,0.0,0.0,2019-02-01,2,1,2019,28,0.8660254037844386,0.5000000000000001,56227.67,,,,,56227.67,,56227.67,,56227.67,,-0.04661764705882354,,,7.476190476190476,1.106347011150334,3.5252389718585193,18491.549950214896
2019-03-01,sector 50,712,19963,141712.98,100,2541.0,261545.0,5.49,302.0,538.0,4.0,17814.56954,0.0,0.0,0.0,469.4,49117.0,117492.174,23920.8775,34.2,6420.3,15698.32266,0.0,0.0,0.0,2019-03-01,3,1,2019,31,1.0,6.123233995736766e-17,64583.64,56227.67,,,,60405.655,5908.563050391356,60405.655,5908.563050391356,60405.655,5908.563050391356,0.026428093989408152,,,3.5638148667601683,1.1205367280107734,1.2061379838117234,18491.549950214896
2019-04-01,sector 50,820,19723,142209.06,88,2447.0,248926.0,5.35,3200.0,5791.8,31.0,18099.375,0.0,0.0,0.0,229.8,25576.4,56167.844,21960.80918,23.2,3785.2,14238.63978,0.6,57838.428,62960.0,2019-04-01,4,2,2019,30,0.8660254037844387,-0.49999999999999983,141712.98,64583.64,56227.67,,,87508.09666666668,47128.362920278,87508.09666666668,47128.362920278,87508.09666666668,47128.362920278,-0.012022241146120272,-0.03318627450980394,,2.9805115712545676,1.089645932750012,2.5318139002469056,18491.549950214896
2019-05-01,sector 50,784,20111,133806.62,85,2545.0,258954.0,4.91,1713.0,2915.3,18.0,17018.68068,0.0,0.0,0.0,254.6,27446.4,61150.294,22279.89609,32.8,5607.56,15197.46328,0.0,0.0,0.0,2019-05-01,5,2,2019,31,0.49999999999999994,-0.8660254037844387,142209.06,141712.98,64583.64,,,116168.56000000001,44674.53975584304,101183.3375,47209.85675783845,101183.3375,47209.85675783845,0.019672463621152936,0.034037739729549044,,3.2420382165605095,1.1816320398791407,2.188124097586553,18491.549950214896
2019-06-01,sector 50,743,19393,126964.13,88,2933.0,291582.0,5.21,4108.0,6904.6,41.0,16807.69231,0.0,0.0,0.0,263.2,30469.2,61597.314,20216.25576,38.8,7354.22,16517.4288,0.4,30111.81,38532.0,2019-06-01,6,2,2019,30,1.2246467991473532e-16,-1.0,133806.62,142209.06,141712.98,,,139242.8866666667,4714.474551308376,107707.99399999999,43410.06385087081,107707.99399999999,43410.06385087081,-0.03570185470637954,-0.028552822722035742,,3.942204301075269,1.1537482894170488,2.061162420776647,18491.549950214896
2019-07-01,sector 50,573,19887,93461.05,82,2462.0,243426.0,4.11,2958.0,4700.67,34.0,15891.37931,0.0,0.0,0.0,227.4,23752.6,50951.284,21450.82391,33.8,5732.478,15132.45869,0.6,152868.18,162752.0,2019-07-01,7,3,2019,31,-0.4999999999999998,-0.8660254037844388,126964.13,133806.62,142209.06,56227.67,,134326.60333333336,7635.755344197056,110917.34999999999,39614.9808839757,110917.34999999999,39614.9808839757,0.025473108853710125,0.008315165035745142,-0.02514705882352941,4.289198606271777,1.2513544770156886,1.8342857800054655,18491.549950214896
2019-08-01,sector 50,424,19124,73008.51,90,2419.0,242480.0,4.04,2364.0,3885.0,25.0,16434.01015,0.0,0.0,0.0,251.0,26974.6,52837.98,19588.0495,28.8,4704.2,14885.76672,0.0,0.0,0.0,2019-08-01,8,3,2019,31,-0.8660254037844384,-0.5000000000000004,93461.05,126964.13,133806.62,64583.64,,118077.26666666666,21591.05160906324,117122.91333333333,31398.855920789014,108423.59285714287,36760.31417408803,-0.03836677226328755,-0.04907761921336584,-0.016710370713147182,5.691764705882353,1.1636135192773216,1.3817168688721848,18491.549950214896
2019-09-01,sector 50,386,19029,68935.97,94,2300.0,232940.0,4.29,2888.0,4436.0,32.0,15360.1108,0.0,0.0,0.0,237.6,26215.4,51164.354,19516.90762,40.4,6299.6,13973.64802,0.6,110141.446,119940.0,2019-09-01,9,3,2019,30,-1.0,-1.8369701987210297e-16,73008.51,93461.05,126964.13,141712.98,,97811.23,27239.590340539213,118527.05833333335,28647.221036768948,103996.7075,36263.664953704894,-0.004967580004183181,-0.018769659155365326,-0.04678655512698493,5.943152454780361,1.2387776019426928,1.3473173663569298,18491.549950214896
2019-10-01,sector 50,419,18936,76442.55,96,2309.0,232084.0,4.74,2670.0,4164.0,31.0,15595.50562,1.0,113089.8,147400.0,247.6,26420.2,50054.116,18945.39633,27.6,4681.8,15055.95575,0.0,0.0,0.0,2019-10-01,10,4,2019,31,-0.8660254037844386,0.5000000000000001,68935.97,73008.51,93461.05,142209.06,,78468.51,13142.624823512044,106397.55666666666,32069.47639145091,100101.07,35878.34507293919,-0.004887277313573968,-0.04782018403982502,-0.03990265172641083,5.497619047619048,1.2141181147472955,1.527167572641326,18491.549950214896
2019-11-01,sector 50,317,19387,58738.77,96,2252.0,227550.0,5.3,3700.0,5942.0,41.0,16059.45946,0.0,0.0,0.0,235.4,25495.6,49037.376,19233.66228,36.2,5332.2,13558.27909,0.0,0.0,0.0,2019-11-01,11,4,2019,30,-0.5000000000000004,0.8660254037844384,76442.55,68935.97,73008.51,133806.62,,72795.67666666665,3757.8131067055047,95436.47166666668,28412.0500043643,97735.21800000001,34643.89985282732,0.02381706801858896,0.013752353064212519,-0.03600019889612649,7.081761006289308,1.2071261129412296,1.1978123011251434,18491.549950214896
2019-12-01,sector 50,381,19399,72682.34,98,2340.0,241386.0,6.31,5489.0,8923.0,58.0,16256.14866,1.0,232591.41,279000.0,332.0,37255.2,74877.16,20098.44532,33.6,5491.4,14789.65796,1.0,326151.856,304808.0,2019-12-01,12,4,2019,31,-2.4492935982947064e-16,1.0,58738.77,76442.55,68935.97,126964.13,,68039.09666666666,8885.901355750426,82925.16333333334,24378.182600332373,94190.08636363636,34905.97884062365,0.0006189714757312004,0.019444006516369683,0.0003093899860775462,6.12565445026178,1.1932596795236539,0.9706747601703887,18491.549950214896
2020-01-01,sector 50,154,19265,27845.86,94,2180.0,225159.0,6.86,2680.0,3952.0,29.0,14746.26866,0.0,0.0,0.0,129.6,13414.2,25485.44,18998.85196,21.6,3045.2,13157.62185,0.0,0.0,0.0,2020-01-01,1,1,2020,31,0.49999999999999994,0.8660254037844387,72682.34,58738.77,76442.55,93461.05,56227.67,69287.88666666667,9327.255311517283,73878.19833333332,11365.547280958277,92397.77416666667,33855.72080800618,-0.006907572555286401,0.017374313476975045,-0.03127671343088445,14.064516129032258,1.3063435978659388,1.0925755028948727,18491.549950214896
2020-02-01,sector 50,23,19075,4954.63,113,2163.0,223181.0,8.3,300.0,588.0,3.0,19600.0,0.0,0.0,0.0,39.2,4155.0,7810.656,18798.20939,13.2,2046.4,13868.25698,0.0,0.0,0.0,2020-02-01,2,1,2020,29,0.8660254037844386,0.5000000000000001,27845.86,72682.34,58738.77,73008.51,64583.64,53088.98999999999,22945.969041073247,62942.333333333336,18241.751879821957,90032.62333333334,37416.39658966552,-0.009862444848170226,-0.01609325836901021,-0.0025622254758418395,90.125,0.9731646344574256,0.6342611605016913,18491.549950214896
2020-03-01,sector 50,130,19810,27083.92,105,2062.0,212575.0,9.19,2720.0,4372.0,29.0,16073.52941,0.0,0.0,0.0,363.4,37825.0,77054.204,20371.23701,20.8,3114.6,14097.03992,0.0,0.0,0.0,2020-03-01,3,1,2020,31,1.0,6.123233995736766e-17,4954.63,27845.86,72682.34,68935.97,141712.98,35160.943333333336,34451.32085408661,51600.02,28820.704199953223,85063.53916666667,44409.42436707847,0.038532110091743066,0.021186659106139594,0.04104261916022911,15.740458015267176,1.2323844446529275,0.35148722726112047,18491.549950214896
2020-04-01,sector 50,209,19958,42220.98,101,2208.0,225441.0,11.31,5212.0,8688.0,55.0,16669.22487,0.0,0.0,0.0,405.4,42664.0,87018.264,20396.18039,20.4,3805.4,17167.73437,0.0,0.0,0.0,2020-04-01,4,2,2020,30,0.8660254037844387,-0.49999999999999983,27083.92,4954.63,27845.86,76442.55,142209.06,19961.47,13001.887294930972,44624.67833333334,28850.430158017018,75511.1175,43434.02381708757,0.007470974255426643,0.03597196989358942,0.05397127165188009,10.514285714285714,1.1972244019285387,0.4851911870916307,18491.549950214896
2020-05-01,sector 50,227,20537,47345.82,102,1956.0,200184.0,10.69,5114.0,8458.0,58.0,16538.91279,0.0,0.0,0.0,467.6,49854.6,99768.794,20011.95356,31.6,5343.4,15421.95798,0.8,226556.2,199060.0,2020-05-01,5,2,2020,31,0.49999999999999994,-0.8660254037844387,42220.98,27083.92,4954.63,58738.77,133806.62,24753.176666666666,18742.184609725235,38921.083333333336,24330.850516371756,67178.77750000001,38821.434703600426,0.02901092293817009,0.0766448230668415,0.05931809975756952,8.578947368421053,1.2416631369674835,0.4745506440556548,18491.549950214896
2020-06-01,sector 50,204,20424,42928.31,103,2029.0,204382.0,12.78,8730.0,14390.0,90.0,16483.39061,0.0,0.0,0.0,519.8,55326.6,106563.38,19260.78595,40.2,6792.8,15264.7191,0.0,0.0,0.0,2020-06-01,6,2,2020,30,1.2246467991473532e-16,-1.0,47345.82,42220.98,27083.92,72682.34,126964.13,38883.573333333334,10535.172535204318,37022.25833333333,22875.986094815187,59973.71083333334,32903.802896879555,-0.005502264206067142,0.030994447248864132,0.05283777514304866,9.897560975609757,1.2389902959233505,0.40283920386906014,18491.549950214896
2020-07-01,sector 50,153,18036,27858.48,101,1874.0,189031.0,11.7,10476.0,19646.0,109.0,18753.34097,0.0,0.0,0.0,453.8,49498.4,96933.168,19583.09117,29.4,5511.0,17384.85804,1.0,103520.636,109530.2,2020-07-01,7,3,2020,31,-0.4999999999999998,-0.8660254037844388,42928.31,47345.82,42220.98,27845.86,93461.05,44165.03666666666,2777.2496993291797,32063.25333333333,15698.683622054043,52970.72583333334,25447.96926772938,-0.11692126909518219,-0.09630223469285504,-0.06379444588632233,12.168831168831169,0.9616973493683899,0.2873958746930184,18491.549950214896
2020-08-01,sector 50,170,18099,31900.83,104,1956.0,196093.0,10.51,13333.0,21199.0,133.0,15899.64749,0.0,0.0,0.0,442.4,46885.4,95129.646,20289.82284,34.8,6402.4,16578.79745,0.2,32744.8,16930.0,2020-08-01,8,3,2020,31,-0.8660254037844384,-0.5000000000000004,27858.48,42928.31,47345.82,4954.63,73008.51,39377.53666666667,10217.391962600994,32065.356666666663,15698.006389598262,47503.845,22875.36913857327,0.003493013972055925,-0.11871256756098747,-0.051166448230668404,11.43859649122807,1.1382555340203948,0.3353370479582363,18491.549950214896
2020-09-01,sector 50,151,18433,29469.91,106,2150.0,211115.0,11.08,11374.0,17916.0,115.0,15751.71444,0.0,0.0,0.0,810.8,87511.0,153140.664,17499.59022,30.8,5555.2,16743.62529,0.4,53974.576,52620.0,2020-09-01,9,3,2020,30,-1.0,-1.8369701987210297e-16,31900.83,27858.48,42928.31,27083.92,68935.97,34229.20666666667,7800.060735893195,36556.39,8673.595670331955,44078.204999999994,21759.540588605127,0.018454058235261694,-0.09748335291813548,-0.06951034830893488,14.144736842105264,1.170147536807631,0.19243561308044818,18491.549950214896
2020-10-01,sector 50,292,19003,52621.56,95,1981.0,193501.0,9.61,9354.0,15188.0,98.0,16236.904,0.0,0.0,0.0,647.6,65178.8,147288.178,22597.55902,24.6,3691.0,14368.57677,0.4,89526.724,91160.0,2020-10-01,10,4,2020,31,-0.8660254037844386,0.5000000000000001,29469.91,31900.83,27858.48,42220.98,76442.55,29743.073333333334,2034.972244435316,36954.055,8193.875706137558,40789.36666666667,20613.212849831096,0.030922801497314634,0.053614992237746684,-0.047850486020643346,6.761092150170649,1.170286509884527,0.3572669812849386,18491.549950214896
2020-11-01,sector 50,254,18697,45140.36,95,1882.0,184366.0,9.07,12170.0,19879.0,119.0,16334.42892,1.0,93706.25,112400.0,485.0,47774.4,94792.728,19841.74118,44.2,6342.8,13642.77725,0.4,138059.066,90800.0,2020-11-01,11,4,2020,30,-0.5000000000000004,0.8660254037844384,52621.56,29469.91,31900.83,47345.82,58738.77,37997.433333333334,12723.055984456843,38687.48499999999,10347.942133759314,38804.28416666667,17826.218359005223,-0.016102720623059508,0.03304049947510923,-0.08959439061206598,7.3803921568627455,1.144567436310696,0.47619564028539946,18491.549950214896
2020-12-01,sector 50,429,19780,80268.72,95,1856.0,181594.0,7.7,14258.0,22279.0,145.0,15625.61369,2.0,208102.17,212400.0,529.0,53752.8,107839.928,20062.19732,39.8,6881.6,16041.02564,0.6,175402.94,199460.0,2020-12-01,12,4,2020,31,-2.4492935982947064e-16,1.0,45140.36,52621.56,29469.91,42928.31,72682.34,42410.61,11814.752461541053,38319.90833333333,10012.608922516545,37671.083333333336,16849.243502831105,0.05792373107985238,0.07307546248575925,-0.03153153153153154,4.316279069767442,1.2657892741443972,0.7443251972015671,18491.549950214896
2021-01-01,sector 50,546,20275,100095.16,90,2275.0,219802.0,7.52,11018.0,18792.0,112.0,17055.72699,0.0,0.0,0.0,569.4,57209.8,119304.432,20853.84532,55.4,9389.8,15412.82295,0.0,0.0,0.0,2021-01-01,1,1,2021,31,0.49999999999999994,0.8660254037844387,80268.72,45140.36,52621.56,27858.48,27845.86,59343.54666666667,18503.763066806867,44543.31,20036.68012257723,38303.28166666667,18357.167369645023,0.025025278058645073,0.06693679945271791,0.12414060767354185,4.159049360146252,1.188680572297769,0.8389824195096163,18491.549950214896
2021-02-01,sector 50,133,19893,24777.6,94,2149.0,207379.0,7.31,5620.0,9375.0,59.0,16681.49466,0.0,0.0,0.0,247.6,24504.8,50109.666,20448.91858,29.4,5005.2,15125.10577,0.2,9300.4,8540.0,2021-02-01,2,1,2021,28,0.8660254037844386,0.5000000000000001,100095.16,80268.72,45140.36,31900.83,4954.63,75168.08,27830.197754726694,56582.756666666675,28090.1320101168,44324.056666666664,25191.49083077686,-0.018840937114673273,0.06396748141413067,0.09912149842532747,16.03731343283582,1.19244755688116,0.4944576070890776,18491.549950214896
2021-03-01,sector 50,294,19224,50659.14,90,1915.0,186136.0,6.18,15325.0,23484.0,154.0,15323.98042,0.0,0.0,0.0,508.2,49985.0,102766.218,20559.41142,37.0,5726.8,14421.55628,0.2,24313.2,23660.0,2021-03-01,3,1,2021,31,1.0,6.123233995736766e-17,24777.6,100095.16,80268.72,29469.91,27083.92,68380.49333333333,39040.76281333303,55395.551666666666,29459.094806423676,45975.97083333333,22922.97315366416,-0.0336299200723873,-0.028109201213346813,0.04291216839364176,6.491525423728813,1.2544224836275517,0.49295038812863456,18491.549950214896
2021-04-01,sector 50,318,18696,53455.26,90,1969.0,190475.0,6.3,17292.0,27554.0,175.0,15934.5362,1.0,54073.0,77120.0,477.0,47306.6,94994.24,20080.5469,34.6,5758.0,15609.41227,2.6,454353.688,435482.0,2021-04-01,4,2,2021,30,0.8660254037844387,-0.49999999999999983,50659.14,24777.6,100095.16,52621.56,42220.98,58510.63333333333,38267.71709628007,58927.090000000004,26887.377914992787,47940.57250000001,22153.998720711224,-0.027465667915106073,-0.07787916152897656,-0.016155343893069496,6.172413793103448,1.1732269165815707,0.5627151423587119,18491.549950214896
2021-05-01,sector 50,304,18912,52729.2,92,1818.0,176446.0,5.72,5848.0,9861.0,59.0,16862.1751,0.0,0.0,0.0,476.2,46930.4,96912.876,20650.34093,39.0,6479.4,14514.78495,0.0,0.0,0.0,2021-05-01,5,2,2021,31,0.49999999999999994,-0.8660254037844387,53455.26,50659.14,24777.6,45140.36,47345.82,42964.0,15811.813004320222,59066.04,26850.403453472387,48876.76249999999,22127.680878675306,0.011553273427471034,-0.049313828985070085,0.011499170989998309,5.960655737704918,1.1214969830918733,0.5440830784644295,18491.549950214896
2021-06-01,sector 50,169,18358,28959.63,93,2455.0,236220.0,8.83,8325.0,13868.0,84.0,16658.25826,0.0,0.0,0.0,292.2,29657.6,64197.816,21646.32877,24.2,4421.8,16939.16641,0.0,0.0,0.0,2021-06-01,6,2,2021,30,1.2246467991473532e-16,-1.0,52729.2,53455.26,50659.14,80268.72,42928.31,52281.19999999999,1450.8961932513434,60330.84666666667,26234.91334222449,49325.3775,22148.38244963402,-0.029293570219966147,-0.045047856845609635,-0.07189079878665317,14.441176470588236,1.1019698304382972,0.45109289866031177,18491.549950214896
2021-07-01,sector 50,144,19772,26864.16,94,1780.0,172752.0,8.32,6591.0,10319.0,66.0,15656.19785,0.0,0.0,0.0,337.6,33189.6,70829.664,21340.92125,26.8,4522.0,15311.16679,0.0,0.0,0.0,2021-07-01,7,3,2021,31,-0.4999999999999998,-0.8660254037844388,28959.63,52729.2,53455.26,100095.16,27858.48,45048.03,13937.691763735136,51779.331666666665,26792.601141694664,48161.32083333333,22870.465591403896,0.07702364091949021,0.05755241762943952,-0.024808877928483408,12.275862068965518,1.2628057836032263,0.37927302220405557,18491.549950214896
2021-08-01,sector 50,102,20748,19582.43,93,1822.0,175751.0,8.67,8898.0,13805.0,85.0,15514.72241,0.0,0.0,0.0,371.4,37155.4,82497.966,22203.4929,28.2,4713.2,12364.76205,0.0,0.0,0.0,2021-08-01,8,3,2021,31,-0.8660254037844384,-0.5000000000000004,26864.16,28959.63,52729.2,24777.6,31900.83,36184.329999999994,14366.533719651692,39574.165,14012.618107736727,48078.46083333334,22952.36467188964,0.049362735181064155,0.09708121827411165,0.042979942693409656,17.689320388349515,1.3372242330545794,0.23736576286301578,18491.549950214896
2021-09-01,sector 50,220,18047,37095.45,93,1861.0,177812.0,9.21,4081.0,7400.0,44.0,18132.81059,1.0,171656.0,154600.0,375.2,36191.8,74456.242,20572.68276,23.2,6340.8,19818.71601,1.0,64371.4,56320.0,2021-09-01,9,3,2021,30,-1.0,-1.8369701987210297e-16,19582.43,26864.16,28959.63,50659.14,29469.91,25135.406666666666,4921.830048429256,38708.30333333334,15218.410988815747,47051.9275,23993.529942289213,-0.13018122228648543,-0.016940843229109936,-0.061225551394090694,8.42081447963801,0.9952127772831225,0.4982114432871419,18491.549950214896
2021-10-01,sector 50,159,18897,28225.06,94,2359.0,219974.0,12.92,4354.0,6444.0,44.0,14800.18374,0.0,0.0,0.0,274.8,27373.8,57584.956,21036.52251,18.0,3357.6,14594.45362,0.0,0.0,0.0,2021-10-01,10,4,2021,31,-0.8660254037844386,0.5000000000000001,37095.45,19582.43,26864.16,53455.26,52621.56,27847.346666666665,8797.809920441645,36447.68833333333,14050.741495698292,47687.38916666666,23583.011289884245,0.04709924087105888,-0.04425450131499087,0.010750962772785533,14.74375,1.2767222089765098,0.4901379079301905,18491.549950214896
2021-11-01,sector 50,194,19307,36162.34,97,2455.0,230019.0,14.84,4650.0,7314.0,46.0,15729.03226,0.0,0.0,0.0,346.8,33165.4,68269.252,20584.48021,27.0,6209.8,16674.18506,0.0,0.0,0.0,2021-11-01,11,4,2021,30,-0.5000000000000004,0.8660254037844384,28225.06,37095.45,19582.43,52729.2,45140.36,28300.98,8756.75683486119,32242.655,11483.701263959769,45654.3475,24163.420419839757,0.021696565592422168,-0.06945247734721416,0.02088620981387468,12.58974358974359,1.2273973556364468,0.5296939580653665,18491.549950214896
