month,sector,num_new_house_transactions,amount_new_house_transactions,area_per_unit_new_house_transactions,num_new_house_available_for_sale,period_new_house_sell_through,amount_pre_owned_house_transactions,is_december,is_february,year,num_new_house_available_for_sale_lag1,amount_pre_owned_house_transactions_lag1,period_new_house_sell_through_lag1,sector_historical_mean,sector_historical_std,month_historical_mean,sector_month_avg,months_since_start
2019-11-01,sector 47,116,26531.86,102,479.0,2.15,3703.0,0,0,2019,453.0,2345.0,1.88,59406.433999999994,32204.077750023174,29332.85770949721,,10
2019-12-01,sector 47,182,39616.4,105,531.0,2.38,1918.0,1,0,2019,479.0,3703.0,2.15,56417.83636363636,32119.172397641963,41701.405856353595,,11
2020-01-01,sector 47,38,8225.91,105,510.0,2.66,1339.0,0,0,2020,531.0,1918.0,2.38,55017.71666666667,31006.12343771889,25339.08398104265,18563.02,12
2020-02-01,sector 47,59,13029.06,107,781.0,4.75,0.0,0,1,2020,510.0,1339.0,2.66,51418.346923076926,32398.85383126034,19912.65688995215,32885.2,13
2020-03-01,sector 47,98,19022.33,94,1039.0,9.98,1948.0,0,0,2020,781.0,0.0,4.75,48676.255,32775.106819998844,31931.21734234234,97404.81,14
2020-04-01,sector 47,147,29052.5,98,986.0,9.13,2822.0,0,0,2020,1039.0,1948.0,9.98,46699.32666666667,32497.7260030704,28701.920372093024,74268.69,15
2020-05-01,sector 47,180,36401.23,96,992.0,8.39,4919.0,0,0,2020,986.0,2822.0,9.13,45596.4,31704.235333132383,34151.370516431925,81937.31,16
2020-06-01,sector 47,267,54836.93,96,989.0,7.79,5776.0,0,0,2020,992.0,4919.0,8.39,45055.507647058825,30778.397075984463,36882.14555555556,46664.45,17
2020-07-01,sector 47,191,40818.31,97,860.0,5.74,4678.0,0,0,2020,989.0,5776.0,7.79,45598.920000000006,29948.304972738097,27312.08542056075,57226.11,18
2020-08-01,sector 47,300,59090.69,96,1139.0,5.87,4073.0,0,0,2020,860.0,4678.0,5.74,45347.30894736842,29125.177996823735,27680.162912087915,40757.82,19
2020-09-01,sector 47,905,167369.34,79,971.0,3.29,7757.0,0,0,2020,1139.0,4073.0,5.87,46034.478,28514.450977908986,30565.988076923077,116612.84,20
2020-10-01,sector 47,266,50965.41,96,993.0,3.16,5431.0,0,0,2020,971.0,7757.0,3.29,51812.32857142857,38385.86876161464,30070.73837988827,27744.09,21
2020-11-01,sector 47,291,54513.33,94,1265.0,3.67,3178.0,0,0,2020,993.0,5431.0,3.16,51773.832272727275,37461.20728707828,29317.29661111111,26531.86,22
2020-12-01,sector 47,620,136023.5,91,1421.0,3.51,8534.0,1,0,2020,1265.0,3178.0,3.67,51892.940869565224,36604.37233544511,41689.94978021978,39616.4,23
2021-01-01,sector 47,481,108766.34,92,1999.0,4.44,14349.0,0,0,2021,1421.0,8534.0,3.51,55398.380833333336,39705.655048461944,25258.36146226415,13394.465,24
2021-02-01,sector 47,269,62619.34,92,1696.0,3.9,6177.0,0,1,2021,1999.0,14349.0,4.44,57533.0992,40308.503800905026,19879.87785714286,22957.129999999997,25
2021-03-01,sector 47,313,72192.18,93,1346.0,3.77,6033.0,0,0,2021,1696.0,6177.0,3.9,57728.72384615385,39506.70137555937,31873.32995515695,58213.57,26
2021-04-01,sector 47,266,62057.5,93,1036.0,2.94,8674.0,0,0,2021,1346.0,6033.0,3.77,58264.40740740741,38839.3783458798,28703.543425925924,51660.595,27
2021-05-01,sector 47,496,116661.65,89,1720.0,4.31,3694.0,0,0,2021,1036.0,8674.0,2.94,58399.875,38120.08500337784,34161.883878504676,59169.270000000004,28
2021-06-01,sector 47,171,40954.61,92,1808.0,5.58,2184.0,0,0,2021,1720.0,3694.0,4.31,60408.901724137926,38965.27242353495,36964.88649769585,50750.69,29
2021-07-01,sector 47,372,93362.0,92,2499.0,8.24,2128.0,0,0,2021,1808.0,2184.0,5.58,59760.42533333333,38451.95952978799,27374.905069767443,49022.21,30
2021-08-01,sector 47,243,59761.4,93,2030.0,6.77,4723.0,0,0,2021,2499.0,2128.0,8.24,60844.347096774196,38284.32529584644,27851.80513661202,49924.255000000005,31
2021-09-01,sector 47,155,36887.39,89,2681.0,9.82,4189.0,0,0,2021,2030.0,4723.0,6.77,60810.505,37662.26100572313,31313.54737704918,141991.09,32
2021-10-01,sector 47,148,35643.51,94,3072.0,12.02,4312.0,0,0,2021,2681.0,4189.0,9.82,60085.562121212126,37302.310403229865,30186.81988888889,39354.75,33
2021-11-01,sector 47,161,39909.73,94,2936.0,14.25,2433.0,0,0,2021,3072.0,4312.0,12.02,59366.67823529412,36971.17570113257,29456.501215469612,40522.595,34
2021-12-01,sector 47,278,68777.57,93,3179.0,14.12,5443.0,1,0,2021,2936.0,2433.0,14.25,58810.76542857143,36571.603797859854,42205.43366120219,87819.95,35
2022-01-01,sector 47,141,33643.49,90,3457.0,18.62,1874.0,0,0,2022,3179.0,5443.0,14.12,59087.621111111104,36083.622234511386,25650.417699530517,45185.09,36
2022-02-01,sector 47,84,19482.79,90,3381.0,21.27,2698.0,0,1,2022,3457.0,1874.0,18.62,58399.9418918919,35823.98295931154,20082.434549763035,36177.86666666666,37
2022-03-01,sector 47,134,30093.57,89,3228.0,20.75,2042.0,0,0,2022,3381.0,2698.0,21.27,57375.80631578948,35896.08404980292,32053.32482142857,62873.10666666667,38
2022-04-01,sector 47,166,37414.61,90,3050.0,19.46,2633.0,0,0,2022,3228.0,2042.0,20.75,56676.261794871796,35689.008603396804,28857.248294930876,55126.23,39
2022-05-01,sector 47,183,41985.22,95,3049.0,19.01,2985.0,0,0,2022,3050.0,2633.0,19.46,56194.720499999996,35359.88552984531,34545.60372093023,78333.39666666667,40
2022-06-01,sector 47,167,39105.94,92,2979.0,21.29,4101.0,0,0,2022,3049.0,2985.0,19.01,55848.14731707317,34985.541283260936,36983.187981651376,47485.329999999994,41
2022-07-01,sector 47,139,32340.22,91,2873.0,20.57,2964.0,0,0,2022,2979.0,4101.0,21.29,55449.52333333333,34652.68497526061,27680.40087962963,63802.13999999999,42
2022-08-01,sector 47,114,26376.15,91,2744.0,19.03,4628.0,0,0,2022,2873.0,2964.0,20.57,54912.09767441861,34418.56226202373,28025.22684782609,53203.30333333334,43
2022-09-01,sector 47,104,24154.46,91,3056.0,21.79,4222.0,0,0,2022,2744.0,4628.0,19.03,54263.55340909091,34286.94424664489,31343.839999999997,106956.52333333333,44
2022-10-01,sector 47,96,22887.61,92,2776.0,21.47,2716.0,0,0,2022,3056.0,4222.0,21.79,53594.46244444445,34190.96679340593,30216.967348066297,38117.670000000006,45
2022-11-01,sector 47,45,10209.22,90,2749.0,25.93,1363.0,0,0,2022,2776.0,2716.0,21.47,52926.922173913044,34110.73144212002,29513.93653846154,40318.30666666667,46
2022-12-01,sector 47,95,21996.23,94,2666.0,28.12,1682.0,1,0,2022,2749.0,1363.0,25.93,52018.03489361703,34308.50017666093,42349.84744565217,81472.49,47
2023-01-01,sector 47,59,14225.04,93,2528.0,30.73,1524.0,0,0,2023,2666.0,1682.0,28.12,51392.580625,34217.04750688547,25687.7685046729,42299.689999999995,48
2023-02-01,sector 47,125,27314.43,92,2477.0,29.39,4121.0,0,1,2023,2528.0,1524.0,30.73,50634.05938775511,34272.538718875774,20079.606037735848,32004.097499999996,49
2023-03-01,sector 47,257,58498.63,95,2603.0,23.57,4166.0,0,0,2023,2477.0,4121.0,29.39,50167.6668,34080.954255064724,32044.6148,54678.222499999996,50
2023-04-01,sector 47,153,34664.28,94,2981.0,25.06,2849.0,0,0,2023,2603.0,4166.0,23.57,50331.01901960785,33758.58550661282,28896.502247706423,50698.325,51
2023-05-01,sector 47,131,30185.01,96,2723.0,20.37,3294.0,0,0,2023,2981.0,2849.0,25.06,50029.73557692308,33496.51177414451,34580.046388888884,69246.35250000001,52
2023-06-01,sector 47,105,23071.76,96,2674.0,19.79,3049.0,0,0,2023,2723.0,3294.0,20.37,49655.30679245284,33284.673664510236,36992.88091324201,45390.4825,53
2023-07-01,sector 47,121,25757.56,95,2707.0,18.73,3417.0,0,0,2023,2674.0,3049.0,19.79,49163.01888888889,33167.047823728666,27701.874700460827,55936.66,54
2023-08-01,sector 47,106,23175.58,98,2886.0,20.19,3303.0,0,0,2023,2707.0,3417.0,18.73,48737.46509090909,33009.72569224599,28016.312918918917,46496.515,55
2023-09-01,sector 47,115,24193.14,93,2791.0,23.39,3787.3,0,0,2023,2886.0,3303.0,20.19,48281.00285714286,32886.142262276684,31304.97848648649,86256.00749999999,56
2023-10-01,sector 47,193,43734.36,103,2738.0,21.18,2330.0,0,0,2023,2791.0,3787.3,23.39,47858.40877192982,32746.988726845506,30176.696153846155,34310.155,57
2023-11-01,sector 47,85,18940.41,97,2318.0,19.12,4861.0,0,0,2023,2738.0,2330.0,21.18,47787.30448275862,32462.98018406884,29408.446284153004,32791.035,58
2023-12-01,sector 47,120,27388.11,93,2435.0,19.74,3141.3,1,0,2023,2318.0,4861.0,19.12,47298.374067796605,32400.30036466526,42239.827891891895,66603.425,59
2024-01-01,sector 47,118,27873.49,98,2327.0,18.84,3791.2,0,0,2024,2435.0,3141.3,19.74,46966.53633333334,32227.21781933559,25634.45348837209,36684.759999999995,60
2024-02-01,sector 47,32,7336.62,96,2303.0,20.77,2703.0,0,1,2024,2327.0,3791.2,18.84,46653.53557377049,32050.89411503765,20113.57234741784,31066.164,61
2024-03-01,sector 47,51,11789.02,100,2264.0,22.36,3895.0,0,0,2024,2303.0,2703.0,20.77,46019.39177419355,32176.887155072563,32161.66796460177,55442.304000000004,62
2024-04-01,sector 47,132,30203.45,100,2197.0,24.52,3020.0,0,0,2024,2264.0,3895.0,22.36,45476.05253968254,32206.38980233816,28922.839132420093,47491.516,63
2024-05-01,sector 47,84,17214.38,96,2136.0,23.95,4719.0,0,0,2024,2197.0,3020.0,24.52,45237.418125000004,32006.74620207552,34559.79276497696,61434.083999999995,64
2024-06-01,sector 47,96,20364.19,94,2067.0,24.17,4324.8,0,0,2024,2136.0,4719.0,23.95,44806.29446153846,31945.366649776606,36929.60309090909,40926.738,65
2024-07-01,sector 47,143,30497.1,96,2062.0,23.43,4542.0,0,0,2024,2067.0,4324.8,24.17,44435.95954545455,31841.138733666372,27692.955825688074,49900.840000000004,66
2019-01-01,sector 48,30,13453.77,124,454.0,21.23,3718.904,0,0,2019,,,,,,25644.81939814815,,0
2019-02-01,sector 48,5,2504.4,133,449.0,32.24,0.0,0,1,2019,454.0,3718.904,21.23,13453.77,,20053.866962616823,,1
2019-03-01,sector 48,17,7544.12,120,436.0,41.28,0.0,0,0,2019,449.0,0.0,32.24,7979.085,7742.3737767205475,32071.92061674009,,2
2019-04-01,sector 48,14,5818.13,115,423.0,45.22,3733.0,0,0,2019,436.0,0.0,41.28,7834.096666666667,5480.44165187746,28928.66009090909,,3
2019-05-01,sector 48,11,7446.53,169,411.0,39.24,4564.0,0,0,2019,423.0,3733.0,45.22,7330.1050000000005,4586.886111517631,34480.22665137615,,4
2019-06-01,sector 48,9,6654.41,193,412.0,51.22,6093.0,0,0,2019,411.0,4564.0,39.24,7353.389999999999,3972.7011095915586,36854.64647058824,,5
2019-07-01,sector 48,24,7395.1,102,383.0,55.84,5606.8,0,0,2019,412.0,6093.0,51.22,7236.893333333333,3564.7317044886654,27705.7601369863,,6
2019-08-01,sector 48,6,5114.82,197,380.0,53.17,4982.0,0,0,2019,383.0,5606.8,55.84,7259.494285714286,3254.6892927224108,27990.28747311828,,7
2019-09-01,sector 48,23,12290.47,142,365.0,46.55,2428.0,0,0,2019,380.0,4982.0,53.17,6991.41,3107.1964550240923,31266.742795698927,,8
2019-10-01,sector 48,10,8267.24,208,349.0,43.58,4816.0,0,0,2019,365.0,2428.0,46.55,7580.194444444444,3401.1527725210726,30250.78174863388,,9
2019-11-01,sector 48,11,11288.17,236,340.0,40.27,4306.0,0,0,2019,349.0,4816.0,43.58,7648.899,3213.9893848281104,29351.554782608695,,10
2019-12-01,sector 48,6,4148.37,164,336.0,42.36,4665.0,1,0,2019,340.0,4306.0,40.27,7979.741818181818,3240.4909601750724,42159.97994623656,,11
2020-01-01,sector 48,4,5746.36,293,333.0,47.0,1498.0,0,0,2020,336.0,4665.0,42.36,7660.4608333333335,3281.683914637446,25588.639447004607,13453.77,12
2020-02-01,sector 48,1,1908.48,362,333.0,50.67,307.0,0,1,2020,333.0,1498.0,47.0,7513.222307692307,3186.506643737919,19972.24153488372,2504.4,13
2020-03-01,sector 48,9,2853.09,104,324.0,64.49,2552.0,0,0,2020,333.0,307.0,50.67,7112.8835714285715,3408.307001003029,31964.342543859646,7544.12,14
2020-04-01,sector 48,4,7266.33,357,321.0,69.57,3599.0,0,0,2020,324.0,2552.0,64.49,6828.897333333333,3463.6000520710622,28824.087556561084,5818.13,15
2020-05-01,sector 48,6,5569.99,233,316.0,81.79,4880.0,0,0,2020,321.0,3599.0,69.57,6856.236875,3347.942080533888,34356.78511415525,7446.53,16
2020-06-01,sector 48,5,5119.19,224,315.0,80.38,2187.0,0,0,2020,316.0,4880.0,81.79,6780.575294117647,3256.60726610747,36718.60936936937,6654.41,17
2020-07-01,sector 48,13,11627.17,203,307.0,63.95,4983.0,0,0,2020,315.0,2187.0,80.38,6688.276111111111,3183.548803761463,27613.438954545454,7395.1,18
2020-08-01,sector 48,6,1825.03,97,300.0,61.92,10490.0,0,0,2020,307.0,4983.0,63.95,6948.217894736843,3294.807014411852,27867.958770053476,5114.82,19
2020-09-01,sector 48,6,5063.67,203,292.0,58.9,12496.0,0,0,2020,300.0,10490.0,61.92,6692.058500000001,3405.4002022674063,31165.26540106952,12290.47,20
2020-10-01,sector 48,9,6678.2,189,286.0,56.09,5695.0,0,0,2020,292.0,12496.0,58.9,6614.51619047619,3338.140502707272,30131.30597826087,8267.24,21
2020-11-01,sector 48,83,37045.15,99,286.0,31.31,7331.0,0,0,2020,286.0,5695.0,56.09,6617.41090909091,3257.7198540520403,29253.914864864866,11288.17,22
2020-12-01,sector 48,38,23704.78,140,537.0,32.33,8733.0,1,0,2020,286.0,7331.0,31.31,7940.356086956522,7098.209079754323,41956.70930481283,4148.37,23
2021-01-01,sector 48,48,27093.04,132,569.0,35.28,6994.0,0,0,2021,537.0,8733.0,32.33,8597.207083333333,7651.719814734167,25497.61981651376,9600.065,24
2021-02-01,sector 48,35,17293.61,111,544.0,30.21,6292.0,0,1,2021,569.0,6994.0,35.28,9337.0404,8354.227404692328,19888.61300925926,2206.44,25
2021-03-01,sector 48,36,26673.93,166,510.0,24.98,11595.0,0,0,2021,544.0,6292.0,30.21,9643.062307692308,8332.843183200945,31837.219170305678,5198.605,26
2021-04-01,sector 48,40,33339.27,188,471.0,19.97,10052.0,0,0,2021,510.0,11595.0,24.98,10273.835185185184,8803.877495451548,28726.98054054054,6542.23,27
2021-05-01,sector 48,62,40339.72,144,515.0,20.08,4759.0,0,0,2021,471.0,10052.0,19.97,11097.600714285714,9676.677777599518,34225.936045454546,6508.26,28
2021-06-01,sector 48,38,31376.56,188,480.0,18.2,5127.0,0,0,2021,515.0,4759.0,20.08,12105.949655172413,10944.411140948177,36576.90793721973,5886.799999999999,29
2021-07-01,sector 48,33,29592.13,198,437.0,17.16,3636.0,0,0,2021,480.0,5127.0,18.2,12748.303333333333,11314.960590611832,27541.102895927605,9511.135,30
2021-08-01,sector 48,24,20422.6,194,428.0,16.83,2726.0,0,0,2021,437.0,3636.0,17.16,13291.652580645161,11528.781488202174,27729.43255319149,3469.9249999999997,31
2021-09-01,sector 48,27,16617.37,132,784.0,23.52,2772.0,0,0,2021,428.0,2726.0,16.83,13514.4946875,11411.151045715564,31026.427127659572,8677.07,32
2021-10-01,sector 48,38,19271.61,110,961.0,28.71,1143.0,0,0,2021,784.0,2772.0,23.52,13608.521212121212,11244.417359926814,30004.532432432432,7472.719999999999,33
2021-11-01,sector 48,224,137849.92,141,1092.0,18.24,1665.0,0,0,2021,961.0,1143.0,28.71,13775.082647058824,11115.248629125152,29295.803225806452,24166.66,34
2021-12-01,sector 48,245,133075.87,119,1016.0,16.11,1650.0,1,0,2021,1092.0,1665.0,18.24,17320.077999999998,23659.241050682103,41859.624574468085,13926.574999999999,35
2022-01-01,sector 48,85,55341.99,147,911.0,13.92,1361.0,0,0,2022,1016.0,1650.0,16.11,20535.516666666666,30265.03267245429,25504.904840182648,15431.056666666665,36
2022-02-01,sector 48,54,37703.34,155,872.0,12.94,1950.0,0,1,2022,911.0,1361.0,13.92,21476.23216216216,30385.383314625153,19876.65447004608,7235.496666666667,37
2022-03-01,sector 48,77,44504.24,132,789.0,11.38,3789.0,0,0,2022,872.0,1950.0,12.94,21903.261315789474,30087.334262118315,31814.770086956523,12357.046666666667,38
2022-04-01,sector 48,75,36912.98,110,710.0,10.44,3628.0,0,0,2022,789.0,3789.0,11.38,22482.773589743592,29908.57602935877,28747.6634529148,15474.576666666666,39
2022-05-01,sector 48,64,42345.3,147,858.0,14.8,2591.0,0,0,2022,710.0,3628.0,10.44,22843.52875,29610.677236414722,34253.60022624434,17785.413333333334,40
2022-06-01,sector 48,76,43858.44,131,783.0,18.7,4047.0,0,0,2022,858.0,2591.0,14.8,23319.18170731707,29396.402439875776,36553.692098214284,14383.386666666667,41
2022-07-01,sector 48,38,22161.3,132,790.0,23.1,3357.0,0,0,2022,783.0,4047.0,18.7,23808.211666666666,29208.149495433376,27550.341756756756,16204.800000000001,42
2022-08-01,sector 48,112,59338.3,116,1575.0,30.55,1634.0,0,0,2022,790.0,3357.0,23.1,23769.911395348838,28859.431534069507,27690.772063492062,9120.816666666666,43
2022-09-01,sector 48,91,47829.82,114,1599.0,30.36,2747.0,0,0,2022,1575.0,1634.0,30.55,24578.283863636363,29021.548881448554,30950.18873015873,11323.836666666664,44
2022-10-01,sector 48,38,21842.52,126,1552.0,31.62,1562.0,0,0,2022,1599.0,2747.0,30.36,25094.984666666667,28898.483257963286,29946.828548387097,11405.683333333334,45
2022-11-01,sector 48,26,20960.73,169,1532.0,34.6,2238.0,0,0,2022,1552.0,1562.0,31.62,25024.27891304348,28579.608613025335,29876.306524064174,62061.08000000001,46
2022-12-01,sector 48,119,63154.96,113,1427.0,30.75,582.0,1,0,2022,1532.0,2238.0,34.6,24937.820425531918,28273.467506539084,42342.25021164021,53643.00666666666,47
2023-01-01,sector 48,13,8685.6,148,1198.0,29.83,1210.0,0,0,2023,1427.0,582.0,30.75,25734.010833333334,28509.80197999261,25640.527954545458,25408.79,48
2023-02-01,sector 48,66,38029.03,127,1301.0,35.65,1264.0,0,1,2023,1198.0,1210.0,29.83,25386.084081632656,28316.19484126368,19958.428256880736,14852.4575,49
2023-03-01,sector 48,140,71346.76,113,1483.0,34.69,4524.0,0,0,2023,1301.0,1264.0,35.65,25638.943,28082.741425901604,31869.70285714286,20393.845,50
2023-04-01,sector 48,113,55544.41,110,1398.0,28.98,2531.0,0,0,2023,1483.0,4524.0,34.69,26535.174705882353,28527.747080276728,28784.11575892857,20834.177499999998,51
2023-05-01,sector 48,102,55881.58,124,1388.0,24.18,1867.0,0,0,2023,1398.0,2531.0,28.98,27093.044615384617,28531.705799294785,34290.049324324325,23925.385000000002,52
2023-06-01,sector 48,76,41300.4,120,635.0,20.01,971.0,0,0,2023,1388.0,1867.0,24.18,27636.224528301886,28531.397159748925,36586.15764444444,21752.15,53
2023-07-01,sector 48,60,35192.14,128,708.0,19.38,1801.0,0,0,2023,635.0,971.0,20.01,27889.264814814815,28322.057723780817,27526.175650224213,17693.925,54
2023-08-01,sector 48,80,44295.05,124,943.0,21.16,2261.0,0,0,2023,708.0,1801.0,19.38,28022.044363636363,28075.865099987095,27857.338,21675.1875,55
2023-09-01,sector 48,54,44930.1,175,990.0,23.58,2594.3,0,0,2023,943.0,2261.0,21.16,28312.63375,27904.31990336176,31039.028894736843,20450.3325,56
2023-10-01,sector 48,59,43239.46,157,950.0,24.0,2864.0,0,0,2023,990.0,2594.3,23.58,28604.168245614037,27741.505916783284,29903.489999999998,14014.8925,57
2023-11-01,sector 48,49,31048.41,132,1149.0,29.34,3676.5,0,0,2023,950.0,2864.0,24.0,28856.500862068966,27564.1526780666,29828.88324468085,51785.99250000001,58
2023-12-01,sector 48,56,31692.7,123,1092.0,29.81,3199.8,1,0,2023,1149.0,3676.5,29.34,28893.65186440678,27326.987502900705,42451.790789473685,56020.994999999995,59
2024-01-01,sector 48,24,15604.05,141,1069.0,32.22,2400.0,0,0,2024,1092.0,3199.8,29.81,28940.302666666666,27096.822741908563,25563.808823529413,22064.152000000002,60
2024-02-01,sector 48,5,2921.3,126,1063.0,40.38,1998.0,0,1,2024,1069.0,2400.0,32.22,28721.67557377049,26924.267346490262,20040.942420091324,19487.772,61
2024-03-01,sector 48,20,10174.94,112,1073.0,53.8,2404.0,0,0,2024,1063.0,1998.0,40.38,28305.54048387097,26902.950434470964,32039.8625862069,30584.427999999996,62
2024-04-01,sector 48,33,21961.74,143,1313.0,70.53,753.0,0,0,2024,1073.0,2404.0,53.8,28017.753174603175,26782.696081983293,28903.0504,27776.224,63
2024-05-01,sector 48,35,18699.01,117,1326.0,79.26,2412.6,0,0,2024,1313.0,753.0,70.53,27923.12796875,26580.06665347813,34386.87233183857,30316.624,64
2024-06-01,sector 48,50,27032.18,120,1273.0,80.55,2686.0,0,0,2024,1326.0,2412.6,79.26,27781.21846153846,26396.398840081045,36607.017123893806,25661.8,65
2024-07-01,sector 48,32,26009.47,171,1251.0,72.63,3621.0,0,0,2024,1273.0,2686.0,80.55,27769.869393939396,26192.72487017521,27560.39870535714,21193.568,66
2020-09-01,sector 49,14,1417.59,107,130.0,9.23,163.0,0,0,2020,,,,,,31111.757015706804,,0
2020-10-01,sector 49,1,95.23,109,129.0,17.08,0.0,0,0,2020,130.0,163.0,9.23,1417.59,,29974.426010638297,,1
2020-11-01,sector 49,1,98.86,109,128.0,23.84,82.0,0,0,2020,129.0,0.0,17.08,756.41,935.0497231698429,29835.335767195767,,2
2020-12-01,sector 49,1,89.91,78,127.0,30.15,0.0,1,0,2020,128.0,82.0,23.84,537.2266666666666,762.4191716066256,42395.46047120419,,3
2021-01-01,sector 49,1,107.57,121,126.0,35.12,53.0,0,0,2021,127.0,0.0,30.15,425.3975,661.4718781311366,25518.945045045046,,4
2021-03-01,sector 49,3,299.46,111,122.0,86.71,0.0,0,0,2021,126.0,53.0,35.12,361.832,590.2216940438566,31946.021716738196,,5
2021-05-01,sector 49,1,176.43,155,122.0,75.74,52.0,0,0,2021,122.0,0.0,86.71,351.43666666666667,528.5240734599197,34316.837232142854,,6
2021-06-01,sector 49,4,731.14,155,121.0,41.81,0.0,0,0,2021,122.0,52.0,75.74,326.43571428571425,486.987419613592,36564.8372246696,,7
2021-08-01,sector 49,5,443.45,98,114.0,30.09,0.0,0,0,2021,121.0,0.0,41.81,377.02374999999995,473.02262784707995,27943.399319371725,,8
2021-12-01,sector 49,7,653.7,106,106.0,18.19,144.0,1,0,2021,114.0,0.0,30.09,384.40444444444444,443.0258203567572,42175.1190625,89.91,9
2022-01-01,sector 49,8,745.09,107,98.0,14.85,0.0,0,0,2022,106.0,144.0,18.19,411.334,426.2814806413454,25404.99269058296,107.57,10
2022-02-01,sector 49,8,725.35,102,92.0,12.07,0.0,0,1,2022,98.0,0.0,14.85,441.67545454545456,416.7384709470349,19963.125863636367,,11
2022-03-01,sector 49,13,1178.28,106,78.0,8.71,0.0,0,0,2022,92.0,0.0,12.07,465.315,405.69523291393364,31810.78,299.46,12
2022-04-01,sector 49,16,1368.81,99,62.0,6.19,0.0,0,0,2022,78.0,0.0,8.71,520.1584615384616,435.86049610408895,28872.33663716814,,13
2022-05-01,sector 49,11,955.24,101,51.0,5.13,0.0,0,0,2022,62.0,0.0,6.19,580.7764285714286,476.2399498250232,34165.10208888889,176.43,14
